t,c_x,c_y
48776,11209.4072265625,14237.9404296875
48777,11209.4072265625,14230.99609375
48778,11209.4072265625,14224.0517578125
48779,11209.4072265625,14217.107421875
48780,11209.4072265625,14210.1630859375
48781,11209.4072265625,14203.21875
48782,11209.4072265625,14196.2744140625
48783,11209.4072265625,14189.330078125
48784,11209.4072265625,14182.3857421875
48785,11209.4072265625,14175.44140625
48786,11209.4072265625,14168.4970703125
48787,11209.4072265625,14161.552734375
48788,11209.4072265625,14154.6083984375
48789,11209.4072265625,14147.6640625
48790,11209.4072265625,14140.7197265625
48791,11209.4072265625,14133.775390625
48792,11209.4072265625,14126.8310546875
48793,11209.4072265625,14119.88671875
48794,11209.4072265625,14112.9423828125
48795,11209.4072265625,14105.998046875
48796,11209.4072265625,14104.2001953125
48797,11209.4072265625,14104.2001953125
48798,11209.4072265625,14104.2001953125
48799,11209.4072265625,14104.2001953125
48800,11209.4072265625,14104.2001953125
48801,11209.4072265625,14104.2001953125
48802,11209.4072265625,14104.2001953125
48803,11209.4072265625,14104.2001953125
48804,11209.4072265625,14104.2001953125
48805,11209.4072265625,14104.2001953125
48806,11209.4072265625,14104.2001953125
48807,11209.4072265625,14104.2001953125
48808,11209.4072265625,14104.2001953125
48809,11209.4072265625,14104.2001953125
48810,11209.4072265625,14104.2001953125
48811,11209.4072265625,14104.2001953125
48812,11209.4072265625,14104.2001953125
48813,11209.4072265625,14104.2001953125
48814,11209.4072265625,14104.2001953125
48815,11209.4072265625,14104.2001953125
48816,11209.4072265625,14104.2001953125
48817,11209.4072265625,14104.2001953125
48818,11209.4072265625,14104.2001953125
48819,11209.4072265625,14104.2001953125
48820,11209.4072265625,14104.2001953125
48821,11209.4072265625,14104.2001953125
48822,11209.4072265625,14104.2001953125
48823,11209.4072265625,14104.2001953125
48824,11209.4072265625,14104.2001953125
48825,11209.4072265625,14104.2001953125
48826,11209.4072265625,14104.2001953125
48827,11209.4072265625,14104.2001953125
48828,11209.4072265625,14104.2001953125
48829,11209.4072265625,14104.2001953125
48830,11209.4072265625,14104.2001953125
48831,11209.4072265625,14104.2001953125
48832,11209.4072265625,14104.2001953125
48833,11209.4072265625,14104.2001953125
48834,11209.4072265625,14104.2001953125
48835,11209.4072265625,14104.2001953125
48836,11209.4072265625,14104.2001953125
48837,11209.4072265625,14104.2001953125
48838,11209.4072265625,14104.2001953125
48839,11209.4072265625,14104.2001953125
48840,11209.4072265625,14104.2001953125
48841,11209.4072265625,14104.2001953125
48842,11209.4072265625,14104.2001953125
48843,11209.4072265625,14104.2001953125
48844,11209.4072265625,14104.2001953125
48845,11209.4072265625,14104.2001953125
48846,11209.4072265625,14104.2001953125
48847,11209.4072265625,14104.2001953125
48848,11209.4072265625,14104.2001953125
48849,11209.4072265625,14104.2001953125
48850,11209.4072265625,14104.2001953125
48851,11209.4072265625,14104.2001953125
48852,11209.4072265625,14104.2001953125
48853,11209.4072265625,14104.2001953125
48854,11209.4072265625,14104.2001953125
48855,11209.4072265625,14104.2001953125
48856,11209.4072265625,14104.2001953125
48857,11209.4072265625,14104.2001953125
48858,11209.4072265625,14104.2001953125
48859,11209.4072265625,14104.2001953125
48860,11209.4072265625,14104.2001953125
48861,11209.4072265625,14104.2001953125
48862,11209.4072265625,14104.2001953125
48863,11209.4072265625,14104.2001953125
48864,11209.4072265625,14104.2001953125
48865,11209.4072265625,14104.2001953125
48866,11209.4072265625,14104.2001953125
48867,11209.4072265625,14104.2001953125
48868,11209.4072265625,14104.2001953125
48869,11209.4072265625,14104.2001953125
48870,11209.4072265625,14104.2001953125
48871,11209.4072265625,14104.2001953125
48872,11209.4072265625,14104.2001953125
48873,11209.4072265625,14104.2001953125
48874,11209.4072265625,14104.2001953125
48875,11209.4072265625,14104.2001953125
48876,11209.4072265625,14104.2001953125
48877,11209.4072265625,14104.2001953125
48878,11209.4072265625,14104.2001953125
48879,11209.4072265625,14104.2001953125
48880,11209.4072265625,14104.2001953125
48881,11209.4072265625,14104.2001953125
48882,11209.4072265625,14104.2001953125
48883,11209.4072265625,14104.2001953125
48884,11209.4072265625,14104.2001953125
48885,11209.4072265625,14104.2001953125
48886,11209.4072265625,14104.2001953125
48887,11209.4072265625,14104.2001953125
48888,11209.4072265625,14104.2001953125
48889,11209.4072265625,14104.2001953125
48890,11209.4072265625,14104.2001953125
48891,11209.4072265625,14104.2001953125
48892,11209.4072265625,14104.2001953125
48893,11209.4072265625,14104.2001953125
48894,11209.4072265625,14104.2001953125
48895,11209.4072265625,14104.2001953125
48896,11209.4072265625,14104.2001953125
48897,11209.4072265625,14104.2001953125
48898,11209.4072265625,14104.2001953125
48899,11209.4072265625,14104.2001953125
48900,11209.4072265625,14104.2001953125
48901,11209.4072265625,14104.2001953125
48902,11209.4072265625,14104.2001953125
48903,11209.4072265625,14104.2001953125
48904,11209.4072265625,14104.2001953125
48905,11209.4072265625,14104.2001953125
48906,11209.4072265625,14104.2001953125
48907,11209.4072265625,14104.2001953125
48908,11209.4072265625,14104.2001953125
48909,11209.4072265625,14104.2001953125
48910,11209.4072265625,14104.2001953125
48911,11209.4072265625,14104.2001953125
48912,11209.4072265625,14104.2001953125
48913,11209.4072265625,14104.2001953125
48914,11209.4072265625,14104.2001953125
48915,11209.4072265625,14104.2001953125
48916,11209.4072265625,14104.2001953125
48917,11209.4072265625,14104.2001953125
48918,11209.4072265625,14104.2001953125
48919,11209.4072265625,14104.2001953125
48920,11209.4072265625,14104.2001953125
48921,11209.4072265625,14104.2001953125
48922,11209.4072265625,14104.2001953125
48923,11209.4072265625,14104.2001953125
48924,11209.4072265625,14104.2001953125
48925,11209.4072265625,14104.2001953125
48926,11209.4072265625,14104.2001953125
48927,11209.4072265625,14104.2001953125
48928,11209.4072265625,14104.2001953125
48929,11209.4072265625,14104.2001953125
48930,11209.4072265625,14104.2001953125
48931,11209.4072265625,14104.2001953125
48932,11209.4072265625,14104.2001953125
48933,11209.4072265625,14104.2001953125
48934,11209.4072265625,14104.2001953125
48935,11209.4072265625,14104.2001953125
48936,11209.4072265625,14104.2001953125
48937,11209.4072265625,14104.2001953125
48938,11209.4072265625,14104.2001953125
48939,11209.4072265625,14104.2001953125
48940,11209.4072265625,14104.2001953125
48941,11209.4072265625,14104.2001953125
48942,11209.4072265625,14104.2001953125
48943,11209.4072265625,14104.2001953125
48944,11209.4072265625,14104.2001953125
48945,11209.4072265625,14104.2001953125
48946,11209.4072265625,14104.2001953125
48947,11209.4072265625,14104.2001953125
48948,11209.4072265625,14104.2001953125
48949,11209.4072265625,14104.2001953125
48950,11209.4072265625,14104.2001953125
48951,11209.4072265625,14104.2001953125
48952,11209.4072265625,14104.2001953125
48953,11209.4072265625,14104.2001953125
48954,11209.4072265625,14104.2001953125
48955,11209.4072265625,14104.2001953125
48956,11209.4072265625,14104.2001953125
48957,11209.4072265625,14104.2001953125
48958,11209.4072265625,14104.2001953125
48959,11209.4072265625,14104.2001953125
48960,11209.4072265625,14104.2001953125
48961,11209.4072265625,14104.2001953125
48962,11209.4072265625,14104.2001953125
48963,11209.4072265625,14104.2001953125
48964,11209.4072265625,14104.2001953125
48965,11209.4072265625,14104.2001953125
48966,11209.4072265625,14104.2001953125
48967,11209.4072265625,14104.2001953125
48968,11209.4072265625,14104.2001953125
48969,11209.4072265625,14104.2001953125
48970,11209.4072265625,14104.2001953125
48971,11209.4072265625,14104.2001953125
48972,11209.4072265625,14104.2001953125
48973,11209.4072265625,14104.2001953125
48974,11209.4072265625,14104.2001953125
48975,11209.4072265625,14104.2001953125
48976,11209.4072265625,14104.2001953125
48977,11202.462890625,14104.2001953125
48978,11195.5185546875,14104.2001953125
48979,11188.57421875,14104.2001953125
48980,11181.6298828125,14104.2001953125
48981,11174.685546875,14104.2001953125
48982,11167.7412109375,14104.2001953125
48983,11160.796875,14104.2001953125
48984,11153.8525390625,14104.2001953125
48985,11146.908203125,14104.2001953125
48986,11139.9638671875,14104.2001953125
48987,11133.01953125,14104.2001953125
48988,11126.0751953125,14104.2001953125
48989,11119.130859375,14104.2001953125
48990,11112.1865234375,14104.2001953125
48991,11105.2421875,14104.2001953125
48992,11098.2978515625,14104.2001953125
48993,11091.353515625,14104.2001953125
48994,11084.4091796875,14104.2001953125
48995,11077.46484375,14104.2001953125
48996,11070.5205078125,14104.2001953125
48997,11063.576171875,14104.2001953125
48998,11056.6318359375,14104.2001953125
48999,11049.6875,14104.2001953125
49000,11042.7431640625,14104.2001953125
49001,11035.798828125,14104.2001953125
49002,11028.8544921875,14104.2001953125
49003,11021.91015625,14104.2001953125
49004,11014.9658203125,14104.2001953125
49005,11008.021484375,14104.2001953125
49006,11001.0771484375,14104.2001953125
49007,10994.1328125,14104.2001953125
49008,10987.1884765625,14104.2001953125
49009,10980.244140625,14104.2001953125
49010,10973.2998046875,14104.2001953125
49011,10966.35546875,14104.2001953125
49012,10959.4111328125,14104.2001953125
49013,10952.466796875,14104.2001953125
49014,10945.5224609375,14104.2001953125
49015,10938.578125,14104.2001953125
49016,10931.6337890625,14104.2001953125
49017,10924.689453125,14104.2001953125
49018,10917.7451171875,14104.2001953125
49019,10910.80078125,14104.2001953125
49020,10903.8564453125,14104.2001953125
49021,10896.912109375,14104.2001953125
49022,10889.9677734375,14104.2001953125
49023,10883.0234375,14104.2001953125
49024,10876.0791015625,14104.2001953125
49025,10869.134765625,14104.2001953125
49026,10862.1904296875,14104.2001953125
49027,10855.24609375,14104.2001953125
49028,10848.3017578125,14104.2001953125
49029,10841.357421875,14104.2001953125
49030,10834.4130859375,14104.2001953125
49031,10827.46875,14104.2001953125
49032,10820.5244140625,14104.2001953125
49033,10813.580078125,14104.2001953125
49034,10806.6357421875,14104.2001953125
49035,10799.69140625,14104.2001953125
49036,10792.7470703125,14104.2001953125
49037,10785.802734375,14104.2001953125
49038,10778.8583984375,14104.2001953125
49039,10771.9140625,14104.2001953125
49040,10764.9697265625,14104.2001953125
49041,10758.025390625,14104.2001953125
49042,10751.0810546875,14104.2001953125
49043,10744.13671875,14104.2001953125
49044,10737.1923828125,14104.2001953125
49045,10730.248046875,14104.2001953125
49046,10723.3037109375,14104.2001953125
49047,10716.359375,14104.2001953125
49048,10709.4150390625,14104.2001953125
49049,10702.470703125,14104.2001953125
49050,10695.5263671875,14104.2001953125
49051,10688.58203125,14104.2001953125
49052,10681.6376953125,14104.2001953125
49053,10674.693359375,14104.2001953125
49054,10667.7490234375,14104.2001953125
49055,10660.8046875,14104.2001953125
49056,10653.8603515625,14104.2001953125
49057,10646.916015625,14104.2001953125
49058,10639.9716796875,14104.2001953125
49059,10633.02734375,14104.2001953125
49060,10626.0830078125,14104.2001953125
49061,10619.138671875,14104.2001953125
49062,10612.1943359375,14104.2001953125
49063,10605.25,14104.2001953125
49064,10598.3056640625,14104.2001953125
49065,10591.361328125,14104.2001953125
49066,10584.4169921875,14104.2001953125
49067,10577.47265625,14104.2001953125
49068,10570.5283203125,14104.2001953125
49069,10563.583984375,14104.2001953125
49070,10556.6396484375,14104.2001953125
49071,10549.6953125,14104.2001953125
49072,10542.7509765625,14104.2001953125
49073,10535.806640625,14104.2001953125
49074,10528.8623046875,14104.2001953125
49075,10521.91796875,14104.2001953125
49076,10514.9736328125,14104.2001953125
49077,10508.029296875,14104.2001953125
49078,10501.0849609375,14104.2001953125
49079,10494.140625,14104.2001953125
49080,10487.1962890625,14104.2001953125
49081,10480.251953125,14104.2001953125
49082,10473.3076171875,14104.2001953125
49083,10466.36328125,14104.2001953125
49084,10459.4189453125,14104.2001953125
49085,10452.474609375,14104.2001953125
49086,10445.5302734375,14104.2001953125
49087,10438.5859375,14104.2001953125
49088,10431.6416015625,14104.2001953125
49089,10424.697265625,14104.2001953125
49090,10417.7529296875,14104.2001953125
49091,10410.80859375,14104.2001953125
49092,10405.8896484375,14104.2001953125
49093,10405.8896484375,14097.255859375
49094,10405.8896484375,14090.3115234375
49095,10405.8896484375,14083.3671875
49096,10405.8896484375,14076.4228515625
49097,10405.8896484375,14069.478515625
49098,10405.8896484375,14062.5341796875
49099,10405.8896484375,14055.58984375
49100,10405.8896484375,14048.6455078125
49101,10405.8896484375,14041.701171875
49102,10405.8896484375,14034.7568359375
49103,10405.8896484375,14027.8125
49104,10405.8896484375,14020.8681640625
49105,10405.8896484375,14013.923828125
49106,10405.8896484375,14006.9794921875
49107,10405.8896484375,14000.03515625
49108,10405.8896484375,13993.0908203125
49109,10405.8896484375,13986.146484375
49110,10405.8896484375,13979.2021484375
49111,10405.8896484375,13972.2578125
49112,10405.8896484375,13965.3134765625
49113,10405.8896484375,13958.369140625
49114,10405.8896484375,13951.4248046875
49115,10405.8896484375,13944.48046875
49116,10405.8896484375,13937.5361328125
49117,10405.8896484375,13930.591796875
49118,10405.8896484375,13923.6474609375
49119,10405.8896484375,13916.703125
49120,10405.8896484375,13909.7587890625
49121,10405.8896484375,13902.814453125
49122,10405.8896484375,13895.8701171875
49123,10405.8896484375,13888.92578125
49124,10405.8896484375,13881.9814453125
49125,10405.8896484375,13875.037109375
49126,10405.8896484375,13868.0927734375
49127,10405.8896484375,13861.1484375
49128,10405.8896484375,13854.2041015625
49129,10405.8896484375,13847.259765625
49130,10405.8896484375,13840.3154296875
49131,10405.8896484375,13833.37109375
49132,10405.8896484375,13826.4267578125
49133,10405.8896484375,13819.482421875
49134,10405.8896484375,13812.5380859375
49135,10405.8896484375,13805.59375
49136,10405.8896484375,13798.6494140625
49137,10405.8896484375,13791.705078125
49138,10405.8896484375,13784.7607421875
49139,10405.8896484375,13777.81640625
49140,10405.8896484375,13770.8720703125
49141,10405.8896484375,13763.927734375
49142,10405.8896484375,13756.9833984375
49143,10405.8896484375,13750.0390625
49144,10405.8896484375,13743.0947265625
49145,10405.8896484375,13736.150390625
49146,10405.8896484375,13729.2060546875
49147,10405.8896484375,13722.26171875
49148,10405.8896484375,13715.3173828125
49149,10405.8896484375,13708.373046875
49150,10405.8896484375,13701.4287109375
49151,10405.8896484375,13694.484375
49152,10405.8896484375,13687.5400390625
49153,10405.8896484375,13680.595703125
49154,10405.8896484375,13673.6513671875
49155,10405.8896484375,13666.70703125
49156,10405.8896484375,13659.7626953125
49157,10405.8896484375,13652.818359375
49158,10405.8896484375,13645.8740234375
49159,10405.8896484375,13638.9296875
49160,10405.8896484375,13631.9853515625
49161,10405.8896484375,13625.041015625
49162,10405.8896484375,13618.0966796875
49163,10405.8896484375,13611.15234375
49164,10405.8896484375,13604.2080078125
49165,10405.8896484375,13597.263671875
49166,10405.8896484375,13590.3193359375
49167,10405.8896484375,13583.375
49168,10405.8896484375,13576.4306640625
49169,10405.8896484375,13569.486328125
49170,10405.8896484375,13562.5419921875
49171,10405.8896484375,13555.59765625
49172,10405.8896484375,13548.6533203125
49173,10405.8896484375,13541.708984375
49174,10405.8896484375,13534.7646484375
49175,10405.8896484375,13527.8203125
49176,10405.8896484375,13520.8759765625
49177,10405.8896484375,13513.931640625
49178,10405.8896484375,13506.9873046875
49179,10405.8896484375,13500.04296875
49180,10405.8896484375,13493.0986328125
49181,10405.8896484375,13486.154296875
49182,10405.8896484375,13479.2099609375
49183,10405.8896484375,13472.265625
49184,10405.8896484375,13465.3212890625
49185,10405.8896484375,13458.376953125
49186,10405.8896484375,13451.4326171875
49187,10405.8896484375,13444.48828125
49188,10405.8896484375,13437.5439453125
49189,10405.8896484375,13430.599609375
49190,10405.8896484375,13423.6552734375
49191,10405.8896484375,13416.7109375
49192,10405.8896484375,13409.7666015625
49193,10405.8896484375,13402.822265625
49194,10405.8896484375,13395.8779296875
49195,10405.8896484375,13388.93359375
49196,10405.8896484375,13381.9892578125
49197,10405.8896484375,13375.044921875
49198,10405.8896484375,13368.1005859375
49199,10405.8896484375,13361.15625
49200,10405.8896484375,13354.2119140625
49201,10405.8896484375,13347.267578125
49202,10405.8896484375,13340.3232421875
49203,10405.8896484375,13333.37890625
49204,10405.8896484375,13326.4345703125
49205,10405.8896484375,13319.490234375
49206,10405.8896484375,13312.5458984375
49207,10405.8896484375,13305.6015625
49208,10405.8896484375,13298.6572265625
49209,10405.8896484375,13291.712890625
49210,10405.8896484375,13284.7685546875
49211,10405.8896484375,13277.82421875
49212,10405.8896484375,13270.8798828125
49213,10405.8896484375,13263.935546875
49214,10405.8896484375,13256.9912109375
49215,10405.8896484375,13250.046875
